1341341,燕麦,1188,粮油,1213,杂粮类,3.5,3.5,3.5,,,斤,2022-09-30 00:00:00,,138,,admin,,,
1341340,黄豆,1188,粮油,1213,杂粮类,4.0,4.5,4.25,,,斤,2022-09-30 00:00:00,,138,,admin,,,
1341339,绿豆,1188,粮油,1213,杂粮类,5.0,6.0,5.5,,,斤,2022-09-30 00:00:00,,138,,admin,,,
1341338,红小豆,1188,粮油,1213,杂粮类,8.8,9.2,9.0,,,斤,2022-09-30 00:00:00,,138,,admin,,,
1341337,青豆,1188,粮油,1213,杂粮类,4.0,5.5,4.75,,,斤,2022-09-30 00:00:00,,138,,admin,,,
1341336,黑豆,1188,粮油,1213,杂粮类,4.0,6.5,5.25,,,斤,2022-09-30 00:00:00,,138,,admin,,,
1341335,白芸豆,1188,粮油,1213,杂粮类,7.0,9.0,8.0,,,斤,2022-09-30 00:00:00,,138,,admin,,,
1341334,红芸豆,1188,粮油,1213,杂粮类,5.5,6.5,6.0,,,斤,2022-09-30 00:00:00,,138,,admin,,,
1341333,猫眼豆,1188,粮油,1213,杂粮类,5.0,6.0,5.5,,,斤,2022-09-30 00:00:00,,138,,admin,,,
1341332,青豌豆,1188,粮油,1213,杂粮类,3.0,3.5,3.25,,,斤,2022-09-30 00:00:00,,138,,admin,,,
1341331,蚕豆,1188,粮油,1213,杂粮类,4.5,5.5,5.0,,,斤,2022-09-30 00:00:00,,138,,admin,,,
1341330,奶花豆,1188,粮油,1213,杂粮类,5.0,6.5,5.75,,,斤,2022-09-30 00:00:00,,138,,admin,,,
1341329,花生米,1188,粮油,1213,杂粮类,6.0,6.5,6.25,,,斤,2022-09-30 00:00:00,,138,,admin,,,
1341029,黄元帅,1187,水果,,苹果类,3.0,4.5,3.75,,,斤,2022-10-01 00:00:00,,138,,admin,,,
1341028,花牛,1187,水果,,苹果类,2.0,4.0,3.0,,,斤,2022-10-01 00:00:00,,138,,admin,,,
1341027,阿克苏,1187,水果,,苹果类,5.0,6.5,5.75,新疆,冰糖心,斤,2022-10-01 00:00:00,,138,,admin,,,
1341026,红将军,1187,水果,,苹果类,2.5,3.8,3.15,,,斤,2022-10-01 00:00:00,,138,,admin,,,
1341025,王林,1187,水果,,苹果类,2.3,2.5,2.4,,,斤,2022-10-01 00:00:00,,138,,admin,,,
